Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
313,Boban Marjanović\marjabo01,C,29,LAC,20,166,30.6,0.637,0,0.754,22.1,35.2,28.8,7.9,1.8,2.5,13.2,27.5,0.7,0.3,1,0.293,5,-0.8,4.2,0.3
314,Lauri Markkanen\markkla01,PF,20,CHI,68,2020,15.6,0.552,0.465,0.193,4,23.7,13.5,6.4,0.9,1.8,8.2,21.9,1.7,1.6,3.3,0.079,1,-1.2,-0.2,0.9
315,Jarell Martin\martija01,PF,23,MEM,73,1661,10.5,0.516,0.198,0.234,6.6,15.8,11.1,7,1.2,2.8,13.6,17.1,0.1,1.2,1.3,0.038,-3.3,-0.7,-4,-0.8
316,Frank Mason III\masonfr01,PG,23,SAC,52,984,13,0.48,0.226,0.303,3.3,12.1,7.5,22.7,1.7,1,13.1,22.6,0,0.6,0.5,0.027,-1.3,-1,-2.3,-0.1
317,Mangok Mathiang\mathima01,C,25,CHO,4,20,18,0.538,0,0.143,16,38.5,27.1,0,2.4,0,0,16.1,0,0,0.1,0.183,-3.3,-1.3,-4.6,0
318,Wesley Matthews\matthwe02,SF,31,DAL,63,2131,11.4,0.541,0.577,0.145,1.4,9.2,5.2,12.3,1.8,0.7,10.1,17.6,1,1.6,2.6,0.059,-1,0.1,-0.9,0.6
319,Luc Mbah a Moute\mbahalu01,PF,31,HOU,61,1564,10.3,0.595,0.501,0.275,1.6,11.7,6.7,5,2.3,1.4,15,12.8,0.8,2.1,2.8,0.087,-1.6,1.4,-0.2,0.7
320,James Michael McAdoo\mcadoja01,PF,25,PHI,3,18,7.4,0.508,1,0.286,0,11.5,6,0,0,4.6,11.3,21,0,0,0,0.023,-2.3,-0.7,-3,0
321,Patrick McCaw\mccawpa01,SG,22,GSW,57,961,7.4,0.477,0.356,0.151,2,7.2,4.8,10.6,2.2,0.8,14.6,12.8,-0.3,0.8,0.6,0.029,-4.3,0.1,-4.1,-0.5
322,CJ McCollum\mccolcj01,SG,26,POR,81,2923,17,0.536,0.316,0.166,2,9.9,6,15.8,1.3,1,8.6,26.5,3.7,2.9,6.6,0.108,1.8,-0.5,1.2,2.4
323,T.J. McConnell\mccontj01,PG,25,PHI,76,1706,12.5,0.545,0.147,0.093,2.4,11.5,7.1,24.5,2.6,0.6,20.4,13.8,1.3,2.5,3.8,0.108,-1.9,1.9,0,0.9
324,Erik McCree\mccreer01,SF,24,UTA,4,8,-8.9,0,0.5,0,0,14,7.1,0,6.3,0,33.3,16.9,-0.1,0,-0.1,-0.334,-14.7,1,-13.7,0
325,Chris McCullough\mcculch01,PF,22,WAS,19,90,15.8,0.478,0.19,0.333,8.8,22.6,15.7,7.1,0,4.9,4,24.6,0.1,0.1,0.2,0.081,-0.3,-1.5,-1.8,0
326,Doug McDermott\mcderdo01,SF,26,TOT,81,1768,10.4,0.579,0.425,0.159,2.5,10.2,6.3,6.5,0.5,0.8,9.3,15,1.7,0.6,2.3,0.063,-1,-1.3,-2.2,-0.1
326,Doug McDermott\mcderdo01,SF,26,NYK,55,1172,9.9,0.562,0.418,0.162,3.1,9.5,6.3,6,0.4,0.9,8.8,14.4,1.1,0.3,1.3,0.055,-0.7,-1.4,-2.1,0
326,Doug McDermott\mcderdo01,SF,26,DAL,26,596,11.5,0.611,0.439,0.156,1.3,11.4,6.1,7.5,0.8,0.6,10.3,16.3,0.6,0.3,1,0.077,-1.5,-1,-2.6,-0.1
327,JaVale McGee\mcgeeja01,C,30,GSW,65,615,22.3,0.641,0.027,0.237,11.5,18.7,15.4,8,1.6,7.3,10,19.2,1.7,1.1,2.7,0.212,0.3,1.2,1.5,0.5
328,Rodney McGruder\mcgruro01,SG,26,MIA,18,299,12,0.595,0.479,0.11,4.1,8.3,6.2,8.4,1.3,0.9,5,12.1,0.5,0.3,0.8,0.125,-1,-0.3,-1.4,0.1
329,Trey McKinney-Jones\mckintr01,SG,27,IND,1,1,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.001,-6.2,-2.3,-8.5,0
330,Alfonzo McKinnie\mckinal01,SF,25,TOR,14,53,10.1,0.643,0.6,0.2,2.2,12.4,7.4,2.7,0.9,1.5,15.5,16,0,0.1,0.1,0.084,-2.6,-0.4,-3,0
331,Ben McLemore\mclembe01,SG,24,MEM,56,1091,9.7,0.526,0.426,0.172,3.5,11.4,7.4,7.5,1.8,1.3,13.2,19,-0.2,0.7,0.5,0.023,-2.9,-1,-3.9,-0.5
332,Josh McRoberts\mcrobjo01,PF,30,DAL,2,6,-12.5,0,1,0,0,0,0,0,0,0,0,7.6,0,0,0,-0.19,-17.9,-3.6,-21.4,0
333,Jodie Meeks\meeksjo01,SG,30,WAS,77,1119,12.4,0.548,0.534,0.298,1.5,11.2,6.4,9.1,1.3,0.3,7.7,19,1.3,0.8,2,0.087,-0.3,-0.8,-1.1,0.3
334,Salah Mejri\mejrisa01,C,31,DAL,61,729,17.8,0.644,0.022,0.482,12.5,25.4,18.7,7.2,1.5,8.2,19,12.8,1.3,1.3,2.7,0.175,-2,2.8,0.7,0.5
335,Jordan Mickey\mickejo01,PF,23,MIA,23,284,10.6,0.515,0.195,0.232,7.1,24.9,16,4.8,1.1,3,16.6,17.1,-0.1,0.4,0.3,0.054,-5.2,-0.3,-5.6,-0.3
336,Khris Middleton\middlkh01,SF,26,MIL,82,2982,17.4,0.577,0.32,0.285,1.8,15,8.4,17.7,2,0.6,11.8,24.6,4.6,2.3,6.9,0.111,0.8,-0.8,0,1.5
337,C.J. Miles\milescj01,SF,30,TOR,70,1337,13,0.545,0.758,0.162,1.5,11,6.4,6,1.4,1.3,5.7,22.3,1.4,1.5,2.9,0.103,1,-0.7,0.3,0.8
338,Darius Miller\milleda01,SF,27,NOP,82,1944,9.3,0.617,0.735,0.138,1,7.9,4.6,7.5,0.7,0.7,10.1,12.8,2.1,0.9,3,0.075,-1.1,-0.8,-1.9,0.1
339,Malcolm Miller\millema01,SF,24,TOR,15,126,8.9,0.638,0.75,0.143,3.6,9.6,6.7,3.2,0.4,1.3,14.4,12.1,0.1,0.1,0.2,0.087,-0.8,-0.2,-1,0
340,Patty Mills\millspa02,PG,29,SAS,82,2107,11.8,0.558,0.607,0.173,1.4,6.8,4.1,16,1.3,0.4,12.6,17.8,2,2.1,4.1,0.093,-0.6,-0.4,-1,0.5
341,Paul Millsap\millspa01,PF,32,DEN,38,1143,17,0.549,0.26,0.37,6.4,17.6,12.1,13.9,1.7,3.2,12.6,22,1.4,1.1,2.5,0.107,0.4,0,0.4,0.7
342,Nikola Mirotić\mirotni01,PF,26,TOT,55,1494,18.7,0.577,0.523,0.2,4.3,24.9,14.6,8.6,1.4,2.2,7.7,23.4,2.2,1.8,4,0.128,2.5,-0.3,2.2,1.6
342,Nikola Mirotić\mirotni01,PF,26,CHI,25,622,22,0.624,0.533,0.262,3,25.3,13.7,11,1.2,1.9,8.4,25.7,1.5,0.6,2,0.158,4.9,-0.3,4.6,1
342,Nikola Mirotić\mirotni01,PF,26,NOP,30,872,16.3,0.539,0.516,0.152,5.3,24.6,15.3,6.8,1.6,2.4,7.1,21.8,0.7,1.2,1.9,0.106,0.8,-0.3,0.5,0.5
343,Donovan Mitchell\mitchdo01,SG,21,UTA,79,2638,16.7,0.541,0.404,0.218,2.3,10.4,6.4,19.4,2.2,0.9,12.6,29.1,1.4,3.8,5.2,0.095,0.9,0.3,1.2,2.2
344,Naz Mitrou-Long\mitrona01,SG,24,UTA,1,1,133.8,1.5,1,0,0,0,0,0,0,0,0,45,0.1,0,0.1,2.712,199.4,42.7,242.2,0
345,Malik Monk\monkma01,SG,19,CHO,63,854,10.2,0.477,0.572,0.089,1,7.5,4.2,16.9,1.1,0.9,10,24.9,-0.5,0.5,0,0,-1.3,-2,-3.4,-0.3
346,Greg Monroe\monrogr01,C,27,TOT,51,1040,21.2,0.598,0,0.308,11.4,25.2,18.3,18.7,2.1,1.8,17.7,22.4,1.8,1.6,3.4,0.155,1.3,1,2.2,1.1
346,Greg Monroe\monrogr01,C,27,MIL,5,79,11.1,0.489,0,0.121,8.9,28.1,18.5,10.2,0,0,14.7,23.3,-0.1,0,0,-0.013,-3.2,-2.4,-5.6,-0.1
346,Greg Monroe\monrogr01,C,27,PHO,20,465,21,0.642,0,0.297,11.3,25.7,18.4,18.2,1.6,1,18.6,19.6,1,0.4,1.4,0.142,2.1,0,2.1,0.5
346,Greg Monroe\monrogr01,C,27,BOS,26,496,23,0.58,0,0.348,11.9,24.4,18.2,20.5,2.8,2.9,17.4,24.9,0.8,1.1,2,0.193,1.2,2.4,3.6,0.7
347,Luis Montero\montelu01,SG,24,DET,2,8,-15.5,0,0,0,0,28.2,13.8,0,0,0,66.7,16.6,-0.1,0,-0.1,-0.445,-19,-6.6,-25.6,0
348,Ben Moore\moorebe01,PF,22,IND,2,9,-2.3,,,,0,12.5,6.3,13.1,0,0,,0,0,0,0,0.072,-10.5,1.3,-9.3,0
349,E'Twaun Moore\mooreet01,SG,28,NOP,82,2586,12.1,0.593,0.362,0.082,2.5,7.3,5,10.1,1.5,0.4,10.6,16.1,2.8,1.6,4.4,0.081,-1,-0.5,-1.6,0.3
350,Eric Moreland\moreler01,PF,26,DET,67,805,13.9,0.531,0,0.238,10.9,27.6,19.1,13.3,1.9,5.6,23.8,9.7,0.7,1.6,2.3,0.135,-2.8,3.3,0.5,0.5
351,Jaylen Morris\morrija01,SG,22,ATL,6,98,6.5,0.438,0.313,0,2.3,15.9,9.1,10.8,1,0.9,15.8,16.9,-0.2,0.1,-0.1,-0.053,-4.4,-1,-5.4,-0.1
352,Marcus Morris\morrima03,PF,28,BOS,54,1442,14.5,0.541,0.383,0.252,3.3,18.4,11,8.2,1.2,0.7,8.7,23,1.1,2.2,3.2,0.108,-0.1,-0.1,-0.1,0.7
353,Markieff Morris\morrima02,PF,28,WAS,73,1968,13.2,0.566,0.301,0.186,4.3,19.2,11.8,11,1.4,1.7,14.6,19.5,1.2,2.1,3.3,0.08,-1.3,0.1,-1.3,0.4
354,Monte Morris\morrimo01,PG,22,DEN,3,25,27.1,0.727,0.167,0.333,0,9,4.5,41.2,5.9,0,12.7,13.7,0.1,0,0.2,0.312,4.3,5,9.4,0.1
355,Johnathan Motley\motlejo01,PF,22,DAL,11,176,17.2,0.55,0.08,0.373,8.5,22.9,15.5,7.1,0.9,1,9.3,24.9,0.1,0.2,0.3,0.084,-1.3,-2,-3.3,-0.1
356,Timofey Mozgov\mozgoti01,C,31,BRK,31,359,12.3,0.617,0.194,0.323,9.4,19.7,14.5,4.8,0.7,2.7,23.7,16.8,0.1,0.3,0.4,0.055,-3.3,-0.6,-3.9,-0.2
357,Emmanuel Mudiay\mudiaem01,PG,21,TOT,64,1245,11.5,0.474,0.281,0.245,2.3,11.3,6.8,24.5,1.6,0.8,16.2,24.4,-0.8,0.7,0,-0.002,-2.1,-1.8,-3.9,-0.6
357,Emmanuel Mudiay\mudiaem01,PG,21,DEN,42,752,12.3,0.504,0.317,0.242,2.4,11.6,7,24.1,1.4,0.4,16.8,24.8,0,0.3,0.3,0.019,-1.4,-2.1,-3.5,-0.3
357,Emmanuel Mudiay\mudiaem01,PG,21,NYK,22,493,10.2,0.428,0.225,0.25,2.3,10.8,6.5,25,2,1.2,15.3,23.7,-0.7,0.4,-0.3,-0.034,-3.3,-1.4,-4.6,-0.3
358,Shabazz Muhammad\muhamsh01,SF-SG,25,TOT,43,418,15.4,0.51,0.144,0.266,6.3,14.8,10.6,5.7,1.1,0.6,2.8,23,0.5,0.2,0.7,0.081,-0.3,-2.3,-2.5,-0.1
358,Shabazz Muhammad\muhamsh01,SF,25,MIN,32,301,9.3,0.446,0.157,0.256,5.7,11.6,8.6,3.4,0.8,0.6,3.6,20.5,0,0.1,0,0.008,-3.1,-2.8,-5.9,-0.3
358,Shabazz Muhammad\muhamsh01,SG,25,MIL,11,117,31,0.624,0.119,0.284,8,23,15.5,11.8,1.7,0.7,1.3,29.5,0.6,0.1,0.7,0.271,7,-1,6,0.2
359,Xavier Munford\munfoxa02,SG,25,MIL,6,21,-2.1,0.218,0.333,0.333,5.6,0,2.8,24.6,2.4,0,22.5,19.1,-0.1,0,-0.1,-0.197,-9.3,-2,-11.3,0
360,Dejounte Murray\murrade01,PG,21,SAS,81,1743,15.1,0.485,0.056,0.243,7,22.4,14.6,20.2,2.8,1.5,16.6,20.7,-0.2,3.4,3.2,0.087,-1.6,2.2,0.5,1.1
361,Jamal Murray\murraja01,PG,20,DEN,81,2565,16.1,0.576,0.411,0.238,3.6,9.4,6.5,16.4,1.5,0.9,12.8,22.8,4.3,1.2,5.5,0.103,1.2,-1.5,-0.3,1.1
362,Mike Muscala\muscami01,C,26,ATL,53,1060,14.4,0.597,0.535,0.199,5.9,18.3,12.1,7.3,1.4,2.2,11,15.7,1.5,0.9,2.4,0.109,0.3,0.1,0.3,0.6
363,Abdel Nader\naderab01,SF,24,BOS,48,522,5.1,0.439,0.436,0.262,2.8,12,7.4,7.1,1.4,1.6,17,17.1,-0.9,0.8,-0.1,-0.014,-5.5,0.2,-5.3,-0.4
364,Larry Nance Jr.\nancela02,C,25,TOT,66,1421,20.2,0.605,0.029,0.332,12.4,22,17.3,8.6,3,2.2,9.7,15.9,3.5,2.3,5.8,0.196,0.9,1.5,2.4,1.6
364,Larry Nance Jr.\nancela02,C,25,LAL,42,922,19.4,0.618,0.016,0.344,12.6,20.2,16.4,9.2,3.1,1.8,12.3,15.3,2.1,1.5,3.7,0.191,0.6,1.8,2.4,1
364,Larry Nance Jr.\nancela02,C,25,CLE,24,499,21.5,0.585,0.05,0.313,12.1,25.5,18.9,7.6,2.8,3.1,5.2,17,1.4,0.7,2.1,0.206,1.5,0.7,2.2,0.5
365,Shabazz Napier\napiesh01,PG,26,POR,74,1535,14.2,0.544,0.411,0.26,1.9,10.1,6,14.6,2.6,0.7,13.2,19.5,1.2,2,3.2,0.101,-0.7,1.4,0.7,1
366,Jameer Nelson\nelsoja01,PG,35,TOT,50,1013,8.1,0.489,0.508,0.082,1.4,9.5,5.6,22.8,1.3,0.3,21,13.7,-0.1,0.7,0.6,0.028,-2.9,-0.4,-3.3,-0.3
366,Jameer Nelson\nelsoja01,PG,35,NOP,43,897,8.9,0.52,0.537,0.083,1.4,9.9,5.8,22.2,1.2,0.3,20.9,13,0.3,0.6,0.8,0.045,-2.3,-0.3,-2.6,-0.1
366,Jameer Nelson\nelsoja01,PG,35,DET,7,116,2.6,0.322,0.359,0.077,1.9,5.8,3.8,27.7,1.7,0.8,21.4,19.6,-0.4,0.1,-0.3,-0.107,-7.4,-1,-8.4,-0.2
367,Raul Neto\netora01,PG,25,UTA,41,498,11.9,0.55,0.311,0.232,1.6,9.5,5.6,23,1.3,0.7,17.8,18.3,0.3,0.6,0.9,0.086,-1.6,0.2,-1.4,0.1
368,Georges Niang\niangge01,PF,24,UTA,9,32,9.2,0.379,0.364,0.182,10.8,21.1,16,14,3.1,0,20.2,20.9,-0.1,0.1,0,-0.029,-4.9,0.9,-4,0
369,Joakim Noah\noahjo01,C,32,NYK,7,40,15.6,0.51,0,0.4,16.7,22.1,19.4,14,2.5,4.3,25.4,17.2,0,0.1,0.1,0.072,-2.5,1.7,-0.8,0
370,Nerlens Noel\noelne01,C,23,DAL,30,472,16.2,0.558,0.01,0.267,10.9,29.3,19.8,6.3,3.3,4.1,18.1,13.8,0.4,1,1.3,0.135,-2.2,2.7,0.5,0.3
371,Lucas Nogueira\noguelu01,C,25,TOR,49,418,17.3,0.661,0.238,0.35,4.9,18.1,11.7,7.2,2.7,8.2,14.8,11.4,0.7,1,1.6,0.188,0.1,5,5.2,0.8
372,Dirk Nowitzki\nowitdi01,C,39,DAL,77,1900,16.7,0.575,0.445,0.142,1.2,25.2,12.8,10.4,1.1,2.1,6,20.5,2.6,2.2,4.8,0.121,1.7,0.6,2.3,2.1
373,Frank Ntilikina\ntilila01,PG,19,NYK,78,1706,7,0.437,0.314,0.136,2.4,9.1,5.8,20,1.9,0.9,19.8,16.9,-2,1.1,-0.9,-0.026,-4.5,-0.5,-5,-1.3
374,Jusuf Nurkić\nurkiju01,C,23,POR,79,2088,19.2,0.528,0.007,0.287,10,26.9,18.5,11.7,1.5,4.3,14.6,26.4,0.8,3.9,4.7,0.108,-1.1,1.1,0,1.1
375,David Nwaba\nwabada01,SG,25,CHI,70,1646,12.2,0.542,0.123,0.48,5.6,16,10.6,9.4,1.7,1.6,13.1,15.6,1.1,1.4,2.4,0.071,-2.7,0.2,-2.5,-0.2
376,Johnny O'Bryant\obryajo01,PF,24,CHO,36,379,11.9,0.47,0.251,0.146,8.1,18.6,13.3,5.9,1.2,1.3,7.6,22.5,-0.1,0.4,0.3,0.038,-2.9,-1.5,-4.4,-0.2
377,Royce O'Neale\onealro01,SF,24,UTA,69,1150,10.8,0.54,0.415,0.268,2.5,20.6,11.7,12,1.6,1.2,14.8,14.6,0.5,1.8,2.4,0.099,-2,1.8,-0.2,0.5
378,Kyle O'Quinn\oquinky01,C,27,NYK,77,1387,20,0.625,0.044,0.331,9.7,27.8,18.8,16.8,1.3,6.1,18.5,17,2.7,2.1,4.8,0.166,0.4,2.6,3.1,1.8
379,Semi Ojeleye\ojelese01,PF,23,BOS,73,1150,4.6,0.473,0.665,0.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9,-0.2,1.3,1.2,0.048,-4.6,-0.1,-4.7,-0.8
380,Emeka Okafor\okafoem01,C,35,NOP,26,353,16.4,0.545,0,0.232,14.9,21.7,18.4,3.1,1.1,5.6,11,14.4,0.5,0.5,1,0.14,-1.1,-0.2,-1.2,0.1
381,Jahlil Okafor\okafoja01,C,22,TOT,28,353,15.3,0.584,0.029,0.21,6.3,19.4,12.8,5.9,0.4,3.9,12.2,21,0.3,0.3,0.6,0.083,-1.8,0,-1.7,0
381,Jahlil Okafor\okafoja01,C,22,PHI,2,25,8.8,0.465,0,0.444,17.9,20.7,19.4,5.8,0,6.7,21.8,23.5,0,0,0,0.005,-6.4,0.1,-6.3,0
381,Jahlil Okafor\okafoja01,C,22,BRK,26,328,15.8,0.593,0.031,0.194,5.5,19.3,12.3,5.9,0.4,3.6,11.4,20.9,0.3,0.3,0.6,0.089,-1.4,0,-1.4,0
382,Victor Oladipo\oladivi01,SG,25,IND,75,2552,23.1,0.577,0.323,0.274,2.1,15.1,8.6,21.2,3.5,2,12.7,30.1,4.3,4,8.2,0.155,4.1,1.7,5.8,5
383,Kelly Olynyk\olynyke01,PF,26,MIA,76,1779,17.8,0.612,0.44,0.274,5.6,21.6,13.6,18.7,1.7,1.7,17.1,21.7,2.8,2.7,5.5,0.148,1.1,1.2,2.3,1.9
384,Chinanu Onuaku\onuakch01,C,21,HOU,1,22,-3.2,0.4,0,0,5.2,15.2,10.2,6.4,0,0,37.5,16.1,-0.1,0,-0.1,-0.147,-13,-1.7,-14.7,-0.1
385,Cedi Osman\osmande01,SF,22,CLE,61,672,11,0.577,0.468,0.247,3.2,16.6,10,8.7,1.6,0.4,13.4,15.7,0.5,0.4,0.9,0.064,-2.1,-0.7,-2.9,-0.1
386,Kelly Oubre Jr.\oubreke01,SF,22,WAS,81,2231,11.9,0.534,0.467,0.295,3,15.4,9.2,6.4,1.8,1.4,9.2,19.4,1.4,2.3,3.7,0.08,-1.6,-0.1,-1.7,0.2
387,Zaza Pachulia\pachuza01,C,33,GSW,69,972,17,0.612,0.004,0.352,11,25,18.5,15.2,1.9,1.4,19.1,17,1.8,1.4,3.3,0.161,-0.7,0.7,0,0.5
388,Marcus Paige\paigema01,PG,24,CHO,5,28,9.1,0.403,0.571,0.143,0,15.7,7.7,16.1,0,0,0,23,0,0,0,-0.006,-5.6,-3.2,-8.8,0
389,Georgios Papagiannis\papagge01,C,20,TOT,17,122,12.2,0.429,0,0,11.6,23.4,17.2,11.2,1.6,4.7,16,18.4,-0.1,0.1,0,0.005,-3.9,-0.3,-4.1,-0.1
389,Georgios Papagiannis\papagge01,C,20,SAC,16,118,10.7,0.415,0,0,11.1,24.2,17.4,11.5,0.9,4.8,16.3,18.7,-0.2,0.1,0,-0.018,-4.7,-1,-5.6,-0.1
389,Georgios Papagiannis\papagge01,C,20,POR,1,4,58.1,1,0,0,27.5,0,13.6,0,24.9,0,0,11,0,0,0.1,0.675,20.2,19.7,39.9,0
390,Jabari Parker\parkeja01,PF,22,MIL,31,743,17.1,0.55,0.244,0.163,6.6,17.1,11.9,13.1,1.7,1.2,11.2,24.4,0.6,0.6,1.2,0.08,0.9,-1.7,-0.8,0.2
391,Tony Parker\parketo01,PG,35,SAS,55,1071,12.7,0.498,0.095,0.201,0.7,9.2,4.9,28.2,1.3,0.1,13.9,20.5,0.4,1.1,1.4,0.065,-2.3,-0.9,-3.3,-0.3
392,Chandler Parsons\parsoch01,SF,29,MEM,36,691,13.6,0.578,0.517,0.115,2.3,13,7.5,16.4,1.3,1.5,12.5,18.3,0.7,0.4,1.1,0.077,1.2,-0.4,0.8,0.5
393,Patrick Patterson\pattepa01,PF,28,OKC,82,1270,10,0.555,0.643,0.173,2.7,14.6,8.4,6.1,1.9,1.6,10.3,10.8,1.2,1.4,2.6,0.098,-1.2,1,-0.2,0.6
394,Justin Patton\pattoju01,C,20,MIN,1,4,19.8,0.5,0,0,0,0,0,0,12.5,0,0,22.1,0,0,0,0.151,-2.2,5.4,3.2,0
395,Brandon Paul\paulbr01,SG,26,SAS,64,576,7.4,0.504,0.425,0.339,1.1,12,6.5,9,2.2,1,16.6,13.6,-0.3,0.8,0.5,0.045,-5.1,1.6,-3.5,-0.2
396,Chris Paul\paulch01,PG,32,HOU,58,1847,24.4,0.604,0.475,0.277,2.3,16.7,9.5,40.9,2.6,0.6,12.5,24.5,7.5,2.7,10.2,0.265,5.2,1.8,7.1,4.2
397,Adreian Payne\paynead01,PF,26,ORL,5,43,18.8,0.831,0.3,0.6,5.1,18,11.5,0,2.3,0,13.7,15,0.1,0,0.2,0.203,1.8,0.6,2.4,0
398,Cameron Payne\payneca01,PG,23,CHI,25,582,14,0.498,0.423,0.074,3.2,9.8,6.4,29.9,2.2,1.4,14,19.3,0.3,0.4,0.8,0.063,-0.1,-0.3,-0.4,0.2
399,Elfrid Payton\paytoel01,PG,23,TOT,63,1808,16.5,0.538,0.138,0.252,3.8,12.8,8.2,34.9,2.2,1,18.5,21.9,1.4,1.4,2.8,0.075,0.1,-0.3,-0.2,0.8
399,Elfrid Payton\paytoel01,PG,23,ORL,44,1257,18.1,0.564,0.146,0.249,4.1,11.2,7.6,35.5,2.5,1,18.3,21.8,1.6,1.1,2.7,0.104,1,0.1,1.1,1
399,Elfrid Payton\paytoel01,PG,23,PHO,19,551,13.1,0.481,0.12,0.258,3.2,16.3,9.7,33.7,1.7,0.9,18.8,22.1,-0.2,0.3,0.1,0.009,-2.1,-1.1,-3.2,-0.2
400,Gary Payton II\paytoga02,PG,25,TOT,23,221,9.8,0.443,0.338,0.122,6.5,15.5,11,13.7,1.5,1.1,8.2,16.8,0,0.2,0.2,0.041,-3.5,-0.4,-3.9,-0.1
400,Gary Payton II\paytoga02,PG,25,MIL,12,106,7.6,0.437,0.364,0.091,4.4,14.3,9.4,12.2,1.4,0.8,8,15.9,0,0.1,0,0.016,-4.6,-0.7,-5.3,-0.1
400,Gary Payton II\paytoga02,PG,25,LAL,11,115,11.8,0.447,0.317,0.146,8.4,16.5,12.5,15.1,1.7,1.4,8.4,17.6,0,0.1,0.2,0.063,-2.5,-0.1,-2.6,0
401,Kendrick Perkins\perkike01,C,33,CLE,1,15,8.4,0.521,0,1,0,7.4,3.7,17.3,3.3,0,25.8,11.4,0,0,0,0.026,-4.3,2.1,-2.2,0
402,London Perrantes\perralo01,PG,23,CLE,14,66,0.7,0.23,0.231,0.385,1.7,5,3.4,9.4,1.5,1.3,6.2,10.9,-0.1,0,-0.1,-0.086,-8.3,-0.9,-9.2,-0.1
403,Alec Peters\peteral01,PF,22,PHO,20,225,10.7,0.523,0.784,0.135,3.7,14,8.8,7.9,0.4,0.7,4.9,15.5,0.2,0,0.3,0.055,-0.5,-2.3,-2.8,0
404,Marshall Plumlee\plumlma02,C,25,MIL,8,52,10.9,0.697,0,5.333,9,29.2,19.2,4.8,0,1.6,23,11.3,0.1,0,0.2,0.143,-3.9,-0.6,-4.5,0
405,Mason Plumlee\plumlma01,C,27,DEN,74,1439,16.9,0.586,0.003,0.486,10.4,20.9,15.6,14.4,1.7,4.7,18.7,16.6,1.8,1.8,3.6,0.12,-1,1.4,0.5,0.9
406,Miles Plumlee\plumlmi01,C,29,ATL,55,918,10.6,0.574,0,0.333,9.4,18.3,13.9,7.2,0.9,2.8,23.4,12.8,0.1,0.7,0.9,0.046,-3.7,-0.1,-3.8,-0.4
407,Jakob Poeltl\poeltja01,C,22,TOR,82,1524,17.5,0.662,0.005,0.263,12.4,16.4,14.4,5.4,1.3,5.2,16.6,14.8,3.1,2.4,5.6,0.175,-0.7,1.1,0.4,0.9
408,Quincy Pondexter\pondequ01,SF,29,CHI,23,196,4,0.398,0.449,0.347,4.2,10.8,7.4,6.3,2,0.9,16.3,15,-0.3,0.1,-0.2,-0.047,-7,-0.4,-7.4,-0.3
409,Otto Porter Jr.\porteot01,SF,24,WAS,77,2432,18.3,0.602,0.354,0.145,4.8,18.1,11.4,10.1,2.4,1.5,7.4,18.4,5,3.1,8.1,0.161,2.6,1,3.5,3.4
410,Bobby Portis\portibo01,PF,22,CHI,73,1643,19.7,0.548,0.275,0.192,10,23,16.2,13.2,1.5,1.3,10.5,26,2,1.5,3.5,0.101,2.2,-1.3,0.8,1.2
411,Kristaps Porziņģis\porzikr01,PF,22,NYK,48,1553,20.4,0.539,0.256,0.309,4.4,18.1,11.3,6.2,1.1,6.4,8.4,31,1.4,1.8,3.2,0.099,1.9,-0.1,1.8,1.5
412,Dwight Powell\poweldw01,C,26,DAL,79,1672,18.8,0.656,0.195,0.43,8.7,21.3,14.7,8.5,2,1.7,10.3,15.5,4.6,2.1,6.6,0.191,0.6,1,1.6,1.5
413,Norman Powell\powelno01,SG,24,TOR,70,1062,8.5,0.492,0.497,0.104,1.5,10.9,6.3,11.8,1.7,1.2,14.4,18.9,-0.6,1.2,0.6,0.027,-3.2,0.2,-2.9,-0.3
414,Alex Poythress\poythal01,PF,24,IND,25,104,7.8,0.5,0.423,0,7.7,10.8,9.2,2.6,1.4,0.9,7.1,12,0.1,0.1,0.1,0.066,-3.8,-1.3,-5.1,-0.1
415,Taurean Prince\princta02,SF,23,ATL,82,2464,12.8,0.549,0.469,0.185,2.3,15.3,8.8,13.9,1.7,1.5,15.3,22.1,0,2,2,0.038,-0.5,-0.6,-1.1,0.6
416,Jacob Pullen\pulleja01,PG,28,PHI,3,6,-2.3,0.5,0.5,0,0,0,0,0,0,0,33.3,21.3,0,0,0,-0.21,-8.3,-4.4,-12.7,0
417,Rodney Purvis\purviro01,SG,23,ORL,16,290,4.5,0.423,0.486,0.14,0.4,9.9,5.1,8.5,0.5,0.8,8.1,18.7,-0.4,0.1,-0.3,-0.056,-6.1,-2.1,-8.2,-0.5
418,Zhou Qi\qizh01,C,22,HOU,18,124,1.9,0.295,0.594,0.375,5.5,14.4,10,2.1,0.8,9.6,21.2,16.8,-0.5,0.2,-0.3,-0.104,-10.3,0.2,-10.1,-0.3
419,Tim Quarterman\quartti01,SG,23,HOU,3,13,2.9,0.515,0.667,0.667,0,25.8,13,10.6,0,0,34,20,0,0,0,-0.083,-8.5,-1.2,-9.7,0
